text,prob,verdict
Lunch plan Meeting notes attached. See you in the seminar.,0.014476694113625049,OK
Action Required: PayFastNG Congratulations Mary! You won a prize. Claim now: https://payfast.ng/secure/login?id=3471,0.9413515197036084,PHISH
Meeting notes Meeting notes attached. See you in the seminar.,0.023000206335312984,OK
"Lunch plan Hey Emeka, are we still on for tomorrow at 6pm?",0.028917510264510688,OK
Project update Can you review the attached doc and approve?,0.02649040188816317,OK
"UniPortal security alert Dear Mary, we detected unusual activity on your UniPortal account. Verify: https://azumi.io/secure/login?id=5295",0.9423066653759297,PHISH
Reminder Meeting notes attached. See you in the seminar.,0.020390907454596898,OK
Project update Can you review the attached doc and approve?,0.02649040188816317,OK
Payment issue on AzumiPay Your AzumiPay payment failed. Update billing: https://azumi.io/secure/login?id=1665,0.9444517717047664,PHISH
"Project update Hey Fatima, are we still on for tomorrow at 6pm?",0.03701807427056819,OK
"Meeting notes Hey Emeka, are we still on for tomorrow at 6pm?",0.027725160054051234,OK
Project update Can you review the attached doc and approve?,0.02649040188816317,OK
Meeting notes Meeting notes attached. See you in the seminar.,0.023000206335312984,OK
Reminder Can you review the attached doc and approve?,0.0259775791496697,OK
Project update Lunch on campus? I'm free after 2pm.,0.027673783425105493,OK
"Reminder Hey Ngozi, are we still on for tomorrow at 6pm?",0.03700216384852821,OK
Reminder Can you review the attached doc and approve?,0.0259775791496697,OK
"Meeting notes Hey Olu, are we still on for tomorrow at 6pm?",0.02555165445086187,OK
Reminder Can you review the attached doc and approve?,0.0259775791496697,OK
Payment issue on Bank of Naira Congratulations John! You won a prize. Claim now: http://naira-bank-ng.verify-account.ng/349,0.9529239471834161,PHISH
Reminder Can you review the attached doc and approve?,0.0259775791496697,OK
Payment issue on Bank of Naira Congratulations Chinedu! You won a prize. Claim now: https://naira-bank.ng/secure/login?id=5762,0.9542067359782169,PHISH
Action Required: GigaMail Congratulations Aisha! You won a prize. Claim now: http://naira-bank-ng.verify-account.ng/510,0.941398292821886,PHISH
Lunch plan Can you review the attached doc and approve?,0.01847716579197332,OK
"Lunch plan Hey Olu, are we still on for tomorrow at 6pm?",0.02671738957860573,OK
Lunch plan Can you review the attached doc and approve?,0.01847716579197332,OK
Lunch plan Meeting notes attached. See you in the seminar.,0.014476694113625049,OK
Meeting notes Can you review the attached doc and approve?,0.01708811165668259,OK
"Reminder Hey Mary, are we still on for tomorrow at 6pm?",0.03765693099074608,OK
Payment issue on PayFastNG Your PayFastNG payment failed. Update billing: http://unimmu-edu-ng.verify-account.ng/818,0.9387750744930031,PHISH
"Meeting notes Hey Olu, are we still on for tomorrow at 6pm?",0.02555165445086187,OK
"Action Required: GigaMail Olu, important security notice for your GigaMail — click http://unimmu-edu-ng.verify-account.ng/113 to resolve.",0.9472188668321034,PHISH
Lunch plan Lunch on campus? I'm free after 2pm.,0.02515641101832308,OK
Meeting notes Meeting notes attached. See you in the seminar.,0.023000206335312984,OK
AzumiPay security alert Congratulations Fatima! You won a prize. Claim now: http://payfast-ng.verify-account.ng/858,0.9466034706092137,PHISH
Reminder Lunch on campus? I'm free after 2pm.,0.026518899006132256,OK
Lunch plan Meeting notes attached. See you in the seminar.,0.014476694113625049,OK
Meeting notes Can you review the attached doc and approve?,0.01708811165668259,OK
Payment issue on UniPortal Your UniPortal payment failed. Update billing: https://naira-bank.ng/secure/login?id=6103,0.9408835768112913,PHISH
"Lunch plan Hey Ngozi, are we still on for tomorrow at 6pm?",0.027179471756950135,OK
"Payment issue on GigaMail Olu, important security notice for your GigaMail — click https://unimmu.edu.ng/secure/login?id=8266 to resolve.",0.9499427656376308,PHISH
"Payment issue on Bank of Naira Chinedu, important security notice for your Bank of Naira — click https://giga-mail.com/secure/login?id=3053 to resolve.",0.9500836313748777,PHISH
Payment issue on AzumiPay Congratulations Aisha! You won a prize. Claim now: http://azumi-io.verify-account.ng/304,0.9456426055674402,PHISH
"UniPortal security alert Dear John, we detected unusual activity on your UniPortal account. Verify: https://naira-bank.ng/secure/login?id=1542",0.941169326039995,PHISH
Lunch plan Lunch on campus? I'm free after 2pm.,0.02515641101832308,OK
Lunch plan Lunch on campus? I'm free after 2pm.,0.02515641101832308,OK
Action Required: PayFastNG Your PayFastNG payment failed. Update billing: http://payfast-ng.verify-account.ng/322,0.9450001421367222,PHISH
Project update Meeting notes attached. See you in the seminar.,0.02126508024930377,OK
Lunch plan Lunch on campus? I'm free after 2pm.,0.02515641101832308,OK
Meeting notes Lunch on campus? I'm free after 2pm.,0.016624748564437172,OK
Project update Meeting notes attached. See you in the seminar.,0.02126508024930377,OK
Lunch plan Can you review the attached doc and approve?,0.01847716579197332,OK
Meeting notes Can you review the attached doc and approve?,0.01708811165668259,OK
Lunch plan Lunch on campus? I'm free after 2pm.,0.02515641101832308,OK
Lunch plan Can you review the attached doc and approve?,0.01847716579197332,OK
Project update Lunch on campus? I'm free after 2pm.,0.027673783425105493,OK
Project update Meeting notes attached. See you in the seminar.,0.02126508024930377,OK
AzumiPay security alert Congratulations Fatima! You won a prize. Claim now: https://giga-mail.com/secure/login?id=3438,0.9466034706092137,PHISH
PayFastNG security alert Your PayFastNG payment failed. Update billing: https://naira-bank.ng/secure/login?id=3642,0.9508598185325208,PHISH
"Payment issue on AzumiPay Emeka, important security notice for your AzumiPay — click https://unimmu.edu.ng/secure/login?id=1626 to resolve.",0.9525058143675358,PHISH
Reminder Lunch on campus? I'm free after 2pm.,0.026518899006132256,OK
"Project update Hey Olu, are we still on for tomorrow at 6pm?",0.03579757666709367,OK
"Action Required: Bank of Naira Ngozi, important security notice for your Bank of Naira — click https://naira-bank.ng/secure/login?id=7318 to resolve.",0.9467583186043319,PHISH
Reminder Lunch on campus? I'm free after 2pm.,0.026518899006132256,OK
"Lunch plan Hey Chinedu, are we still on for tomorrow at 6pm?",0.02854957084522941,OK
"Lunch plan Hey Aisha, are we still on for tomorrow at 6pm?",0.027759016855580097,OK
Meeting notes Can you review the attached doc and approve?,0.01708811165668259,OK
Action Required: Bank of Naira Your Bank of Naira payment failed. Update billing: https://azumi.io/secure/login?id=2466,0.9421373116280297,PHISH
"Lunch plan Hey Chinedu, are we still on for tomorrow at 6pm?",0.02854957084522941,OK
Action Required: Bank of Naira Your Bank of Naira payment failed. Update billing: https://naira-bank.ng/secure/login?id=7689,0.9421373116280297,PHISH
Payment issue on GigaMail Congratulations Aisha! You won a prize. Claim now: https://unimmu.edu.ng/secure/login?id=9377,0.9451871170741563,PHISH
Lunch plan Lunch on campus? I'm free after 2pm.,0.02515641101832308,OK
"Payment issue on Bank of Naira Dear Mary, we detected unusual activity on your Bank of Naira account. Verify: http://unimmu-edu-ng.verify-account.ng/955",0.9419325488368518,PHISH
GigaMail security alert Congratulations Ngozi! You won a prize. Claim now: https://unimmu.edu.ng/secure/login?id=6738,0.9474787334568171,PHISH
Meeting notes Lunch on campus? I'm free after 2pm.,0.016624748564437172,OK
Reminder Lunch on campus? I'm free after 2pm.,0.026518899006132256,OK
Meeting notes Meeting notes attached. See you in the seminar.,0.023000206335312984,OK
"Payment issue on GigaMail Chinedu, important security notice for your GigaMail — click http://unimmu-edu-ng.verify-account.ng/806 to resolve.",0.9511909986647644,PHISH
"Project update Hey John, are we still on for tomorrow at 6pm?",0.03812476567075703,OK
Reminder Meeting notes attached. See you in the seminar.,0.020390907454596898,OK
AzumiPay security alert Congratulations Fatima! You won a prize. Claim now: http://azumi-io.verify-account.ng/834,0.9466034706092137,PHISH
Project update Lunch on campus? I'm free after 2pm.,0.027673783425105493,OK
Action Required: Bank of Naira Congratulations Olu! You won a prize. Claim now: https://payfast.ng/secure/login?id=7022,0.9500451187402255,PHISH
Reminder Can you review the attached doc and approve?,0.0259775791496697,OK
Project update Meeting notes attached. See you in the seminar.,0.02126508024930377,OK
Reminder Can you review the attached doc and approve?,0.0259775791496697,OK
"Reminder Hey Aisha, are we still on for tomorrow at 6pm?",0.03778880245333127,OK
Project update Can you review the attached doc and approve?,0.02649040188816317,OK
Lunch plan Can you review the attached doc and approve?,0.01847716579197332,OK
Lunch plan Can you review the attached doc and approve?,0.01847716579197332,OK
Meeting notes Lunch on campus? I'm free after 2pm.,0.016624748564437172,OK
"Reminder Hey Chinedu, are we still on for tomorrow at 6pm?",0.03888999736697563,OK
"UniPortal security alert Emeka, important security notice for your UniPortal — click https://giga-mail.com/secure/login?id=6953 to resolve.",0.9450332358067036,PHISH
